date_actual,CIT_Short,player
2017-12-26 00:00:00,-94670,Ncom
2017-12-26 00:00:00,-8361,Nrep
2018-01-02 00:00:00,-87108,Com
2018-01-02 00:00:00,-6662,Index
2018-01-02 00:00:00,-87126,Ncom
2018-01-02 00:00:00,-8613,Nrep
2018-01-09 00:00:00,-90747,Com
2018-01-09 00:00:00,-6786,Index
2018-01-09 00:00:00,-80767,Ncom
2018-01-09 00:00:00,-8972,Nrep
2018-01-16 00:00:00,-94664,Com
2018-01-16 00:00:00,-9443,Index
2018-01-16 00:00:00,-92361,Ncom
2018-01-16 00:00:00,-8881,Nrep
2018-01-23 00:00:00,-96541,Com
2018-01-23 00:00:00,-9454,Index
2018-01-23 00:00:00,-96506,Ncom
2018-01-23 00:00:00,-8668,Nrep
2018-01-30 00:00:00,-98998,Com
2018-01-30 00:00:00,-9153,Index
2018-01-30 00:00:00,-92022,Ncom
2018-01-30 00:00:00,-8726,Nrep
2018-02-06 00:00:00,-100432,Com
2018-02-06 00:00:00,-13401,Index
2018-02-06 00:00:00,-94046,Ncom
2018-02-06 00:00:00,-9069,Nrep
2018-02-13 00:00:00,-98421,Com
2018-02-13 00:00:00,-9195,Index
2018-02-13 00:00:00,-83882,Ncom
2018-02-13 00:00:00,-8599,Nrep
2018-02-20 00:00:00,-86179,Com
2018-02-20 00:00:00,-7356,Index
2018-02-20 00:00:00,-97275,Ncom
2018-02-20 00:00:00,-9669,Nrep
2018-02-27 00:00:00,-93868,Com
2018-02-27 00:00:00,-8049,Index
2018-02-27 00:00:00,-95223,Ncom
2018-02-27 00:00:00,-8630,Nrep
2018-03-06 00:00:00,-102182,Com
2018-03-06 00:00:00,-8814,Index
2018-03-06 00:00:00,-94579,Ncom
2018-03-06 00:00:00,-8556,Nrep
2018-03-13 00:00:00,-100700,Com
2018-03-13 00:00:00,-9162,Index
2018-03-13 00:00:00,-98499,Ncom
2018-03-13 00:00:00,-6619,Nrep
2018-03-20 00:00:00,-104345,Com
2018-03-20 00:00:00,-10400,Index
2018-03-20 00:00:00,-101323,Ncom
2018-03-20 00:00:00,-8591,Nrep
2018-03-27 00:00:00,-105006,Com
2018-03-27 00:00:00,-12027,Index
2018-03-27 00:00:00,-103812,Ncom
2018-03-27 00:00:00,-9091,Nrep
2018-04-03 00:00:00,-104360,Com
2018-04-03 00:00:00,-12320,Index
2018-04-03 00:00:00,-107927,Ncom
2018-04-03 00:00:00,-9673,Nrep
2018-04-10 00:00:00,-106592,Com
2018-04-10 00:00:00,-12430,Index
2018-04-10 00:00:00,-106447,Ncom
2018-04-10 00:00:00,-9341,Nrep
2018-04-17 00:00:00,-96022,Com
2018-04-17 00:00:00,-9842,Index
2018-04-17 00:00:00,-117073,Ncom
2018-04-17 00:00:00,-8632,Nrep
2018-04-24 00:00:00,-95288,Com
2018-04-24 00:00:00,-12094,Index
2018-04-24 00:00:00,-105973,Ncom
2018-04-24 00:00:00,-9014,Nrep
2018-05-01 00:00:00,-107798,Com
2018-05-01 00:00:00,-11393,Index
2018-05-01 00:00:00,-93738,Ncom
2018-05-01 00:00:00,-8983,Nrep
2018-05-08 00:00:00,-107586,Com
2018-05-08 00:00:00,-8941,Index
2018-05-08 00:00:00,-84568,Ncom
2018-05-08 00:00:00,-8765,Nrep
2018-05-15 00:00:00,-104723,Com
2018-05-15 00:00:00,-11618,Index
2018-05-15 00:00:00,-93166,Ncom
2018-05-15 00:00:00,-8873,Nrep
2018-05-22 00:00:00,-108995,Com
2018-05-22 00:00:00,-12735,Index
2018-05-22 00:00:00,-92023,Ncom
2018-05-22 00:00:00,-9138,Nrep
2018-05-29 00:00:00,-110573,Com
2018-05-29 00:00:00,-17449,Index
2018-05-29 00:00:00,-89774,Ncom
2018-05-29 00:00:00,-9203,Nrep
2018-06-05 00:00:00,-117737,Com
2018-06-05 00:00:00,-21809,Index
2018-06-05 00:00:00,-81006,Ncom
2018-06-05 00:00:00,-9885,Nrep
2018-06-12 00:00:00,-116512,Com
2018-06-12 00:00:00,-21633,Index
2018-06-12 00:00:00,-92330,Ncom
2018-06-12 00:00:00,-9038,Nrep
2018-06-19 00:00:00,-105499,Com
2018-06-19 00:00:00,-25434,Index
2018-06-19 00:00:00,-105365,Ncom
2018-06-19 00:00:00,-10594,Nrep
2018-06-26 00:00:00,-100214,Com
2018-06-26 00:00:00,-25190,Index
2018-06-26 00:00:00,-106685,Ncom
2018-06-26 00:00:00,-8014,Nrep
2018-07-03 00:00:00,-102914,Com
2018-07-03 00:00:00,-24854,Index
2018-07-03 00:00:00,-118460,Ncom
2018-07-03 00:00:00,-10469,Nrep
2018-07-10 00:00:00,-105559,Com
2018-07-10 00:00:00,-25279,Index
2018-07-10 00:00:00,-118124,Ncom
2018-07-10 00:00:00,-9086,Nrep
2018-07-17 00:00:00,-110026,Com
2018-07-17 00:00:00,-26506,Index
2018-07-17 00:00:00,-121958,Ncom
2018-07-17 00:00:00,-8745,Nrep
2018-07-24 00:00:00,-114828,Com
2018-07-24 00:00:00,-32874,Index
2018-07-24 00:00:00,-126506,Ncom
2018-07-24 00:00:00,-8823,Nrep
2018-07-31 00:00:00,-117564,Com
2018-07-31 00:00:00,-29083,Index
2018-07-31 00:00:00,-127454,Ncom
2018-07-31 00:00:00,-8307,Nrep
2018-08-07 00:00:00,-116143,Com
2018-08-07 00:00:00,-29212,Index
2018-08-07 00:00:00,-136040,Ncom
2018-08-07 00:00:00,-9452,Nrep
2018-08-14 00:00:00,-108325,Com
2018-08-14 00:00:00,-22508,Index
2018-08-14 00:00:00,-139133,Ncom
2018-08-14 00:00:00,-8713,Nrep
2018-08-21 00:00:00,-92028,Com
2018-08-21 00:00:00,-24452,Index
2018-08-21 00:00:00,-146574,Ncom
2018-08-21 00:00:00,-8430,Nrep
2018-08-28 00:00:00,-95534,Com
2018-08-28 00:00:00,-27408,Index
2018-08-28 00:00:00,-141447,Ncom
2018-08-28 00:00:00,-9064,Nrep
2018-09-04 00:00:00,-99548,Com
2018-09-04 00:00:00,-28297,Index
2018-09-04 00:00:00,-142412,Ncom
2018-09-04 00:00:00,-8693,Nrep
2018-09-11 00:00:00,-101275,Com
2018-09-11 00:00:00,-27187,Index
2018-09-11 00:00:00,-142016,Ncom
2018-09-11 00:00:00,-10923,Nrep
2018-09-18 00:00:00,-103198,Com
2018-09-18 00:00:00,-27152,Index
2018-09-18 00:00:00,-150794,Ncom
2018-09-18 00:00:00,-11140,Nrep
2018-09-25 00:00:00,-107725,Com
2018-09-25 00:00:00,-28402,Index
2018-09-25 00:00:00,-147966,Ncom
2018-09-25 00:00:00,-9486,Nrep
2018-10-02 00:00:00,-114494,Com
2018-10-02 00:00:00,-28194,Index
2018-10-02 00:00:00,-136549,Ncom
2018-10-02 00:00:00,-12340,Nrep
2018-10-09 00:00:00,-125321,Com
2018-10-09 00:00:00,-25652,Index
2018-10-09 00:00:00,-115955,Ncom
2018-10-09 00:00:00,-11052,Nrep
2018-10-16 00:00:00,-128637,Com
2018-10-16 00:00:00,-24109,Index
2018-10-16 00:00:00,-94213,Ncom
2018-10-16 00:00:00,-9781,Nrep
2018-10-23 00:00:00,-135779,Com
2018-10-23 00:00:00,-22343,Index
2018-10-23 00:00:00,-77952,Ncom
2018-10-23 00:00:00,-8272,Nrep
2018-10-30 00:00:00,-141252,Com
2018-10-30 00:00:00,-27274,Index
2018-10-30 00:00:00,-69672,Ncom
2018-10-30 00:00:00,-9412,Nrep
2018-11-06 00:00:00,-147101,Com
2018-11-06 00:00:00,-31282,Index
2018-11-06 00:00:00,-66093,Ncom
2018-11-06 00:00:00,-8758,Nrep
2018-11-13 00:00:00,-122974,Com
2018-11-13 00:00:00,-22658,Index
2018-11-13 00:00:00,-66030,Ncom
2018-11-13 00:00:00,-8699,Nrep
2018-11-20 00:00:00,-120148,Com
2018-11-20 00:00:00,-22370,Index
2018-11-20 00:00:00,-64435,Ncom
2018-11-20 00:00:00,-7768,Nrep
2018-11-27 00:00:00,-123428,Com
2018-11-27 00:00:00,-23142,Index
2018-11-27 00:00:00,-63706,Ncom
2018-11-27 00:00:00,-7464,Nrep
2018-12-04 00:00:00,-121717,Com
2018-12-04 00:00:00,-25184,Index
2018-12-04 00:00:00,-70521,Ncom
2018-12-04 00:00:00,-7088,Nrep
2018-12-11 00:00:00,-123616,Com
2018-12-11 00:00:00,-25476,Index
2018-12-11 00:00:00,-80291,Ncom
2018-12-11 00:00:00,-7330,Nrep
2018-12-18 00:00:00,-117845,Com
2018-12-18 00:00:00,-26874,Index
2018-12-18 00:00:00,-86934,Ncom
2018-12-18 00:00:00,-7091,Nrep
2018-12-24 00:00:00,-116942,Com
2018-12-24 00:00:00,-26966,Index
2018-12-24 00:00:00,-88989,Ncom
2018-12-24 00:00:00,-8457,Nrep
2018-12-31 00:00:00,-117587,Com
2018-12-31 00:00:00,-26930,Index
2018-12-31 00:00:00,-89803,Ncom
2018-12-31 00:00:00,-8149,Nrep
2019-01-08 00:00:00,-120918,Com
2019-01-08 00:00:00,-25548,Index
2019-01-08 00:00:00,-90354,Ncom
2019-01-08 00:00:00,-8990,Nrep
2019-01-15 00:00:00,-119754,Com
2019-01-15 00:00:00,-27416,Index
2019-01-15 00:00:00,-96861,Ncom
2019-01-15 00:00:00,-9612,Nrep
2019-01-22 00:00:00,-122071,Com
2019-01-22 00:00:00,-28250,Index
2019-01-22 00:00:00,-94212,Ncom
2019-01-22 00:00:00,-9839,Nrep
2019-01-29 00:00:00,-126781,Com
2019-01-29 00:00:00,-31686,Index
2019-01-29 00:00:00,-96120,Ncom
2019-01-29 00:00:00,-11048,Nrep
2019-02-05 00:00:00,-130295,Com
2019-02-05 00:00:00,-31101,Index
2019-02-05 00:00:00,-87583,Ncom
2019-02-05 00:00:00,-12075,Nrep
2019-02-12 00:00:00,-133190,Com
2019-02-12 00:00:00,-22470,Index
2019-02-12 00:00:00,-92858,Ncom
2019-02-12 00:00:00,-11272,Nrep
2019-02-19 00:00:00,-111722,Com
2019-02-19 00:00:00,-25490,Index
2019-02-19 00:00:00,-102239,Ncom
2019-02-19 00:00:00,-9267,Nrep
2019-02-26 00:00:00,-120512,Com
2019-02-26 00:00:00,-30528,Index
2019-02-26 00:00:00,-112343,Ncom
2019-02-26 00:00:00,-11425,Nrep
2019-03-05 00:00:00,-122693,Com
2019-03-05 00:00:00,-33474,Index
2019-03-05 00:00:00,-113040,Ncom
2019-03-05 00:00:00,-11316,Nrep
2019-03-12 00:00:00,-122904,Com
2019-03-12 00:00:00,-31269,Index
2019-03-12 00:00:00,-116707,Ncom
2019-03-12 00:00:00,-11097,Nrep
2019-03-19 00:00:00,-129257,Com
2019-03-19 00:00:00,-34391,Index
2019-03-19 00:00:00,-113948,Ncom
2019-03-19 00:00:00,-10727,Nrep
2019-03-26 00:00:00,-133096,Com
2019-03-26 00:00:00,-36771,Index
2019-03-26 00:00:00,-116943,Ncom
2019-03-26 00:00:00,-11903,Nrep
2019-04-02 00:00:00,-139578,Com
2019-04-02 00:00:00,-41399,Index
2019-04-02 00:00:00,-119134,Ncom
2019-04-02 00:00:00,-13369,Nrep
2019-04-09 00:00:00,-135950,Com
2019-04-09 00:00:00,-36798,Index
2019-04-09 00:00:00,-113401,Ncom
2019-04-09 00:00:00,-13248,Nrep
2019-04-16 00:00:00,-129926,Com
2019-04-16 00:00:00,-33824,Index
2019-04-16 00:00:00,-120847,Ncom
2019-04-16 00:00:00,-13828,Nrep
2019-04-23 00:00:00,-128673,Com
2019-04-23 00:00:00,-31397,Index
2019-04-23 00:00:00,-118072,Ncom
2019-04-23 00:00:00,-11973,Nrep
2019-04-30 00:00:00,-129134,Com
2019-04-30 00:00:00,-30483,Index
2019-04-30 00:00:00,-114749,Ncom
2019-04-30 00:00:00,-11688,Nrep
2019-05-07 00:00:00,-137973,Com
2019-05-07 00:00:00,-34166,Index
2019-05-07 00:00:00,-120670,Ncom
2019-05-07 00:00:00,-10874,Nrep
2019-05-14 00:00:00,-134908,Com
2019-05-14 00:00:00,-34125,Index
2019-05-14 00:00:00,-115474,Ncom
2019-05-14 00:00:00,-11891,Nrep
2019-05-21 00:00:00,-135887,Com
2019-05-21 00:00:00,-32112,Index
2019-05-21 00:00:00,-115926,Ncom
2019-05-21 00:00:00,-11242,Nrep
2019-05-28 00:00:00,-147496,Com
2019-05-28 00:00:00,-34067,Index
2019-05-28 00:00:00,-107730,Ncom
2019-05-28 00:00:00,-10076,Nrep
2019-06-04 00:00:00,-159220,Com
2019-06-04 00:00:00,-32572,Index
2019-06-04 00:00:00,-84227,Ncom
2019-06-04 00:00:00,-12827,Nrep
2019-06-11 00:00:00,-158600,Com
2019-06-11 00:00:00,-28757,Index
2019-06-11 00:00:00,-73984,Ncom
2019-06-11 00:00:00,-13045,Nrep
2019-06-18 00:00:00,-144940,Com
2019-06-18 00:00:00,-28327,Index
2019-06-18 00:00:00,-75480,Ncom
2019-06-18 00:00:00,-10532,Nrep
2019-06-25 00:00:00,-148571,Com
2019-06-25 00:00:00,-26707,Index
2019-06-25 00:00:00,-71082,Ncom
2019-06-25 00:00:00,-10391,Nrep
2019-07-02 00:00:00,-158670,Com
2019-07-02 00:00:00,-23503,Index
2019-07-02 00:00:00,-56727,Ncom
2019-07-02 00:00:00,-11877,Nrep
2019-07-09 00:00:00,-160573,Com
2019-07-09 00:00:00,-24021,Index
2019-07-09 00:00:00,-51113,Ncom
2019-07-09 00:00:00,-11676,Nrep
2019-07-16 00:00:00,-156770,Com
2019-07-16 00:00:00,-24106,Index
2019-07-16 00:00:00,-53245,Ncom
2019-07-16 00:00:00,-10875,Nrep
2019-07-23 00:00:00,-155945,Com
2019-07-23 00:00:00,-26448,Index
2019-07-23 00:00:00,-55893,Ncom
2019-07-23 00:00:00,-10901,Nrep
2019-07-30 00:00:00,-149599,Com
2019-07-30 00:00:00,-30719,Index
2019-07-30 00:00:00,-65395,Ncom
2019-07-30 00:00:00,-12833,Nrep
2019-08-06 00:00:00,-142609,Com
2019-08-06 00:00:00,-35441,Index
2019-08-06 00:00:00,-71250,Ncom
2019-08-06 00:00:00,-12244,Nrep
2019-08-13 00:00:00,-127539,Com
2019-08-13 00:00:00,-23279,Index
2019-08-13 00:00:00,-74757,Ncom
2019-08-13 00:00:00,-12039,Nrep
2019-08-20 00:00:00,-119992,Com
2019-08-20 00:00:00,-22736,Index
2019-08-20 00:00:00,-79820,Ncom
2019-08-20 00:00:00,-12946,Nrep
2019-08-27 00:00:00,-116190,Com
2019-08-27 00:00:00,-24788,Index
2019-08-27 00:00:00,-79229,Ncom
2019-08-27 00:00:00,-11415,Nrep
2019-09-03 00:00:00,-117533,Com
2019-09-03 00:00:00,-26390,Index
2019-09-03 00:00:00,-84366,Ncom
2019-09-03 00:00:00,-10022,Nrep
2019-09-10 00:00:00,-117465,Com
2019-09-10 00:00:00,-26074,Index
2019-09-10 00:00:00,-83883,Ncom
2019-09-10 00:00:00,-9779,Nrep
2019-09-17 00:00:00,-127466,Com
2019-09-17 00:00:00,-22219,Index
2019-09-17 00:00:00,-72490,Ncom
2019-09-17 00:00:00,-10934,Nrep
2019-09-24 00:00:00,-128750,Com
2019-09-24 00:00:00,-21935,Index
2019-09-24 00:00:00,-74065,Ncom
2019-09-24 00:00:00,-11920,Nrep
2019-10-01 00:00:00,-129254,Com
2019-10-01 00:00:00,-21531,Index
2019-10-01 00:00:00,-71921,Ncom
2019-10-01 00:00:00,-11966,Nrep
2019-10-08 00:00:00,-129201,Com
2019-10-08 00:00:00,-27491,Index
2019-10-08 00:00:00,-74122,Ncom
2019-10-08 00:00:00,-14360,Nrep
2019-10-15 00:00:00,-135938,Com
2019-10-15 00:00:00,-31187,Index
2019-10-15 00:00:00,-86177,Ncom
2019-10-15 00:00:00,-16358,Nrep
2019-10-22 00:00:00,-143342,Com
2019-10-22 00:00:00,-31573,Index
2019-10-22 00:00:00,-86412,Ncom
2019-10-22 00:00:00,-12982,Nrep
2019-10-29 00:00:00,-145108,Com
2019-10-29 00:00:00,-31457,Index
2019-10-29 00:00:00,-82362,Ncom
2019-10-29 00:00:00,-16404,Nrep
2019-11-05 00:00:00,-162855,Com
2019-11-05 00:00:00,-27975,Index
2019-11-05 00:00:00,-71224,Ncom
2019-11-05 00:00:00,-15575,Nrep
2019-11-12 00:00:00,-168945,Com
2019-11-12 00:00:00,-21863,Index
2019-11-12 00:00:00,-49049,Ncom
2019-11-12 00:00:00,-16921,Nrep
2019-11-19 00:00:00,-152114,Com
2019-11-19 00:00:00,-17572,Index
2019-11-19 00:00:00,-48561,Ncom
2019-11-19 00:00:00,-14560,Nrep
2019-11-26 00:00:00,-168615,Com
2019-11-26 00:00:00,-18487,Index
2019-11-26 00:00:00,-35817,Ncom
2019-11-26 00:00:00,-8413,Nrep
2019-12-03 00:00:00,-184354,Com
2019-12-03 00:00:00,-15914,Index
2019-12-03 00:00:00,-34124,Ncom
2019-12-03 00:00:00,-9925,Nrep
2019-12-10 00:00:00,-197673,Com
2019-12-10 00:00:00,-15096,Index
2019-12-10 00:00:00,-25439,Ncom
2019-12-10 00:00:00,-10216,Nrep
2019-12-17 00:00:00,-198235,Com
2019-12-17 00:00:00,-13683,Index
2019-12-17 00:00:00,-21018,Ncom
2019-12-17 00:00:00,-9076,Nrep
2019-12-24 00:00:00,-201084,Com
2019-12-24 00:00:00,-12836,Index
2019-12-24 00:00:00,-19791,Ncom
2019-12-24 00:00:00,-8857,Nrep
2019-12-31 00:00:00,-203083,Com
2019-12-31 00:00:00,-12776,Index
2019-12-31 00:00:00,-19632,Ncom
2019-12-31 00:00:00,-8617,Nrep
2020-01-07 00:00:00,-201466,Com
2020-01-07 00:00:00,-13345,Index
2020-01-07 00:00:00,-19676,Ncom
2020-01-07 00:00:00,-8885,Nrep
2020-01-14 00:00:00,-198165,Com
2020-01-14 00:00:00,-19623,Index
2020-01-14 00:00:00,-20909,Ncom
2020-01-14 00:00:00,-7458,Nrep
2020-01-21 00:00:00,-193611,Com
2020-01-21 00:00:00,-21916,Index
2020-01-21 00:00:00,-21068,Ncom
2020-01-21 00:00:00,-7300,Nrep
2020-01-28 00:00:00,-195824,Com
2020-01-28 00:00:00,-23214,Index
2020-01-28 00:00:00,-26685,Ncom
2020-01-28 00:00:00,-6738,Nrep
2020-02-04 00:00:00,-195508,Com
2020-02-04 00:00:00,-31965,Index
2020-02-04 00:00:00,-34306,Ncom
2020-02-04 00:00:00,-8867,Nrep
2020-02-11 00:00:00,-190928,Com
2020-02-11 00:00:00,-31914,Index
2020-02-11 00:00:00,-46025,Ncom
2020-02-11 00:00:00,-7763,Nrep
2020-02-18 00:00:00,-176360,Com
2020-02-18 00:00:00,-27710,Index
2020-02-18 00:00:00,-46991,Ncom
2020-02-18 00:00:00,-6229,Nrep
2020-02-25 00:00:00,-171969,Com
2020-02-25 00:00:00,-26950,Index
2020-02-25 00:00:00,-44939,Ncom
2020-02-25 00:00:00,-6865,Nrep
2020-03-03 00:00:00,-184028,Com
2020-03-03 00:00:00,-22244,Index
2020-03-03 00:00:00,-33640,Ncom
2020-03-03 00:00:00,-8784,Nrep
2020-03-10 00:00:00,-183351,Com
2020-03-10 00:00:00,-19544,Index
2020-03-10 00:00:00,-26855,Ncom
2020-03-10 00:00:00,-8103,Nrep
2020-03-17 00:00:00,-177116,Com
2020-03-17 00:00:00,-19371,Index
2020-03-17 00:00:00,-24401,Ncom
2020-03-17 00:00:00,-7871,Nrep
2020-03-24 00:00:00,-187720,Com
2020-03-24 00:00:00,-17000,Index
2020-03-24 00:00:00,-18527,Ncom
2020-03-24 00:00:00,-6446,Nrep
2020-03-31 00:00:00,-189551,Com
2020-03-31 00:00:00,-15401,Index
2020-03-31 00:00:00,-12321,Ncom
2020-03-31 00:00:00,-7043,Nrep
2020-04-07 00:00:00,-191662,Com
2020-04-07 00:00:00,-15337,Index
2020-04-07 00:00:00,-11068,Ncom
2020-04-07 00:00:00,-7087,Nrep
2020-04-14 00:00:00,-179589,Com
2020-04-14 00:00:00,-14458,Index
2020-04-14 00:00:00,-10404,Ncom
2020-04-14 00:00:00,-7753,Nrep
2020-04-21 00:00:00,-170208,Com
2020-04-21 00:00:00,-14727,Index
2020-04-21 00:00:00,-12064,Ncom
2020-04-21 00:00:00,-7026,Nrep
2020-04-28 00:00:00,-168254,Com
2020-04-28 00:00:00,-18466,Index
2020-04-28 00:00:00,-15896,Ncom
2020-04-28 00:00:00,-7225,Nrep
2020-05-05 00:00:00,-172050,Com
2020-05-05 00:00:00,-18217,Index
2020-05-05 00:00:00,-21195,Ncom
2020-05-05 00:00:00,-7382,Nrep
2020-05-12 00:00:00,-170959,Com
2020-05-12 00:00:00,-18534,Index
2020-05-12 00:00:00,-21803,Ncom
2020-05-12 00:00:00,-7521,Nrep
2020-05-19 00:00:00,-171312,Com
2020-05-19 00:00:00,-19106,Index
2020-05-19 00:00:00,-22695,Ncom
2020-05-19 00:00:00,-7309,Nrep
2020-05-26 00:00:00,-172826,Com
2020-05-26 00:00:00,-19875,Index
2020-05-26 00:00:00,-26277,Ncom
2020-05-26 00:00:00,-8038,Nrep
2020-06-02 00:00:00,-173734,Com
2020-06-02 00:00:00,-22304,Index
2020-06-02 00:00:00,-39831,Ncom
2020-06-02 00:00:00,-8974,Nrep
2020-06-09 00:00:00,-173816,Com
2020-06-09 00:00:00,-21088,Index
2020-06-09 00:00:00,-46492,Ncom
2020-06-09 00:00:00,-8848,Nrep
2020-06-16 00:00:00,-158232,Com
2020-06-16 00:00:00,-19288,Index
2020-06-16 00:00:00,-54785,Ncom
2020-06-16 00:00:00,-9931,Nrep
2020-06-23 00:00:00,-152884,Com
2020-06-23 00:00:00,-19167,Index
2020-06-23 00:00:00,-59371,Ncom
2020-06-23 00:00:00,-8430,Nrep
2020-06-30 00:00:00,-156267,Com
2020-06-30 00:00:00,-17417,Index
2020-06-30 00:00:00,-57096,Ncom
2020-06-30 00:00:00,-8347,Nrep
2020-07-07 00:00:00,-157951,Com
2020-07-07 00:00:00,-17393,Index
2020-07-07 00:00:00,-55485,Ncom
2020-07-07 00:00:00,-8538,Nrep
2020-07-14 00:00:00,-157250,Com
2020-07-14 00:00:00,-17610,Index
2020-07-14 00:00:00,-55577,Ncom
2020-07-14 00:00:00,-9069,Nrep
2020-07-21 00:00:00,-162094,Com
2020-07-21 00:00:00,-18965,Index
2020-07-21 00:00:00,-53116,Ncom
2020-07-21 00:00:00,-9119,Nrep
2020-07-28 00:00:00,-169187,Com
2020-07-28 00:00:00,-15142,Index
2020-07-28 00:00:00,-39386,Ncom
2020-07-28 00:00:00,-9529,Nrep
2020-08-04 00:00:00,-186148,Com
2020-08-04 00:00:00,-18627,Index
2020-08-04 00:00:00,-22628,Ncom
2020-08-04 00:00:00,-11027,Nrep
2020-08-11 00:00:00,-189057,Com
2020-08-11 00:00:00,-12395,Index
2020-08-11 00:00:00,-21293,Ncom
2020-08-11 00:00:00,-11456,Nrep
2020-08-18 00:00:00,-187293,Com
2020-08-18 00:00:00,-11692,Index
2020-08-18 00:00:00,-19258,Ncom
2020-08-18 00:00:00,-10012,Nrep
2020-08-25 00:00:00,-189740,Com
2020-08-25 00:00:00,-12223,Index
2020-08-25 00:00:00,-17221,Ncom
2020-08-25 00:00:00,-9625,Nrep
2020-09-01 00:00:00,-201005,Com
2020-09-01 00:00:00,-12700,Index
2020-09-01 00:00:00,-15166,Ncom
2020-09-01 00:00:00,-8930,Nrep
2020-09-08 00:00:00,-202516,Com
2020-09-08 00:00:00,-12539,Index
2020-09-08 00:00:00,-12646,Ncom
2020-09-08 00:00:00,-10002,Nrep
2020-09-15 00:00:00,-197001,Com
2020-09-15 00:00:00,-13669,Index
2020-09-15 00:00:00,-12892,Ncom
2020-09-15 00:00:00,-9042,Nrep
2020-09-22 00:00:00,-199401,Com
2020-09-22 00:00:00,-12624,Index
2020-09-22 00:00:00,-12661,Ncom
2020-09-22 00:00:00,-10401,Nrep
2020-09-29 00:00:00,-195875,Com
2020-09-29 00:00:00,-15462,Index
2020-09-29 00:00:00,-15822,Ncom
2020-09-29 00:00:00,-10162,Nrep
2020-10-06 00:00:00,-194505,Com
2020-10-06 00:00:00,-17284,Index
2020-10-06 00:00:00,-19741,Ncom
2020-10-06 00:00:00,-10325,Nrep
2020-10-13 00:00:00,-194141,Com
2020-10-13 00:00:00,-17010,Index
2020-10-13 00:00:00,-20083,Ncom
2020-10-13 00:00:00,-9465,Nrep
2020-10-20 00:00:00,-192994,Com
2020-10-20 00:00:00,-17147,Index
2020-10-20 00:00:00,-24736,Ncom
2020-10-20 00:00:00,-10623,Nrep
2020-10-27 00:00:00,-190830,Com
2020-10-27 00:00:00,-17970,Index
2020-10-27 00:00:00,-27994,Ncom
2020-10-27 00:00:00,-10646,Nrep
2020-11-03 00:00:00,-191482,Com
2020-11-03 00:00:00,-20697,Index
2020-11-03 00:00:00,-31606,Ncom
2020-11-03 00:00:00,-10861,Nrep
2020-11-10 00:00:00,-194109,Com
2020-11-10 00:00:00,-18111,Index
2020-11-10 00:00:00,-34386,Ncom
2020-11-10 00:00:00,-10176,Nrep
2020-11-17 00:00:00,-190098,Com
2020-11-17 00:00:00,-14955,Index
2020-11-17 00:00:00,-26600,Ncom
2020-11-17 00:00:00,-7121,Nrep
2020-11-24 00:00:00,-192064,Com
2020-11-24 00:00:00,-13632,Index
2020-11-24 00:00:00,-20958,Ncom
2020-11-24 00:00:00,-6892,Nrep
2020-12-01 00:00:00,-196435,Com
2020-12-01 00:00:00,-14801,Index
2020-12-01 00:00:00,-21654,Ncom
2020-12-01 00:00:00,-6983,Nrep
2020-12-08 00:00:00,-193248,Com
2020-12-08 00:00:00,-13621,Index
2020-12-08 00:00:00,-20625,Ncom
2020-12-08 00:00:00,-7050,Nrep
